subject_id,stage,feature,median,iqr,n_epochs
SC4501,N2,spectral_edge_frequency,27.34375,6.34765625,1158
SC4501,N3,spectral_edge_frequency,22.4609375,10.25390625,435
SC4501,REM,spectral_edge_frequency,25.390625,4.8828125,639
SC4501,W,spectral_edge_frequency,28.80859375,8.7890625,5936
SC4502,N1,spectral_edge_frequency,20.99609375,6.34765625,81
SC4502,N2,spectral_edge_frequency,19.04296875,6.34765625,1158
SC4502,N3,spectral_edge_frequency,16.11328125,4.8828125,435
SC4502,REM,spectral_edge_frequency,20.99609375,3.90625,639
SC4502,W,spectral_edge_frequency,30.2734375,12.20703125,5996
SC4511,N1,spectral_edge_frequency,20.99609375,17.578125,81
SC4511,N2,spectral_edge_frequency,21.484375,12.6953125,1158
SC4511,N3,spectral_edge_frequency,20.01953125,12.6953125,435
SC4511,REM,spectral_edge_frequency,21.484375,15.625,639
SC4511,W,spectral_edge_frequency,39.55078125,6.8359375,5822
SC4512,N1,spectral_edge_frequency,30.2734375,15.13671875,81
SC4512,N2,spectral_edge_frequency,23.4375,14.16015625,1158
SC4512,N3,spectral_edge_frequency,23.92578125,14.404296875,435
SC4512,REM,spectral_edge_frequency,17.08984375,7.8125,639
SC4512,W,spectral_edge_frequency,39.55078125,6.34765625,5936
SC4522,N1,spectral_edge_frequency,21.97265625,9.765625,81
SC4522,N2,spectral_edge_frequency,15.625,9.765625,1158
SC4522,N3,spectral_edge_frequency,19.53125,10.7421875,435
SC4522,REM,spectral_edge_frequency,15.625,6.8359375,639
SC4522,W,spectral_edge_frequency,25.87890625,14.16015625,6008
SC4531,N1,spectral_edge_frequency,15.13671875,7.32421875,81
SC4531,N2,spectral_edge_frequency,14.16015625,10.25390625,1158
SC4531,N3,spectral_edge_frequency,14.6484375,6.8359375,435
SC4531,REM,spectral_edge_frequency,15.13671875,6.8359375,639
SC4531,W,spectral_edge_frequency,41.50390625,5.4931640625,5492
SC4532,N1,spectral_edge_frequency,28.80859375,31.25,81
SC4532,N2,spectral_edge_frequency,14.6484375,16.4794921875,1158
SC4532,N3,spectral_edge_frequency,14.16015625,29.78515625,435
SC4532,REM,spectral_edge_frequency,13.18359375,7.8125,639
SC4532,W,spectral_edge_frequency,40.52734375,11.23046875,5918
SC4541,N1,spectral_edge_frequency,17.08984375,22.4609375,81
SC4541,N2,spectral_edge_frequency,16.11328125,13.18359375,1158
SC4541,N3,spectral_edge_frequency,19.04296875,21.97265625,435
SC4541,REM,spectral_edge_frequency,16.11328125,6.34765625,639
SC4541,W,spectral_edge_frequency,37.59765625,11.23046875,5906
SC4542,N1,spectral_edge_frequency,23.92578125,21.97265625,81
SC4542,N2,spectral_edge_frequency,18.06640625,17.08984375,1158
SC4542,N3,spectral_edge_frequency,28.3203125,16.357421875,435
SC4542,REM,spectral_edge_frequency,17.08984375,8.30078125,639
SC4542,W,spectral_edge_frequency,35.64453125,14.16015625,5726
SC4551,N1,spectral_edge_frequency,28.3203125,14.6484375,81
SC4551,N2,spectral_edge_frequency,27.34375,13.427734375,1158
SC4551,N3,spectral_edge_frequency,25.87890625,10.25390625,435
SC4551,REM,spectral_edge_frequency,21.97265625,11.23046875,639
SC4551,W,spectral_edge_frequency,40.52734375,5.37109375,6002
SC4552,N1,spectral_edge_frequency,18.06640625,9.765625,81
SC4552,N2,spectral_edge_frequency,20.01953125,12.0849609375,1158
SC4552,N3,spectral_edge_frequency,25.390625,8.7890625,435
SC4552,REM,spectral_edge_frequency,15.625,10.25390625,639
SC4552,W,spectral_edge_frequency,35.15625,10.7421875,6009
SC4561,N1,spectral_edge_frequency,24.90234375,14.6484375,81
SC4561,N2,spectral_edge_frequency,24.90234375,15.0146484375,1158
SC4561,N3,spectral_edge_frequency,16.6015625,13.18359375,435
SC4561,REM,spectral_edge_frequency,18.06640625,13.671875,639
SC4561,W,spectral_edge_frequency,36.1328125,6.8359375,5798
SC4562,N1,spectral_edge_frequency,26.3671875,11.71875,81
SC4562,N2,spectral_edge_frequency,17.578125,15.13671875,1158
SC4562,N3,spectral_edge_frequency,13.671875,16.11328125,435
SC4562,REM,spectral_edge_frequency,19.04296875,14.16015625,639
SC4562,W,spectral_edge_frequency,33.69140625,16.11328125,6009
SC4571,N1,spectral_edge_frequency,25.87890625,9.27734375,81
SC4571,N2,spectral_edge_frequency,19.53125,8.30078125,1158
SC4571,N3,spectral_edge_frequency,19.04296875,9.765625,435
SC4571,REM,spectral_edge_frequency,16.6015625,9.765625,639
SC4571,W,spectral_edge_frequency,40.0390625,6.8359375,6009
SC4572,N1,spectral_edge_frequency,35.64453125,6.8359375,81
SC4572,N2,spectral_edge_frequency,32.71484375,7.32421875,1158
SC4572,N3,spectral_edge_frequency,30.2734375,4.39453125,435
SC4572,REM,spectral_edge_frequency,35.64453125,3.90625,639
SC4572,W,spectral_edge_frequency,41.9921875,2.44140625,6009
SC4581,N1,spectral_edge_frequency,19.53125,6.34765625,81
SC4581,N2,spectral_edge_frequency,22.94921875,8.30078125,1158
SC4581,N3,spectral_edge_frequency,20.5078125,7.568359375,435
SC4581,REM,spectral_edge_frequency,20.5078125,6.34765625,639
SC4581,W,spectral_edge_frequency,37.109375,11.23046875,5900
SC4582,N1,spectral_edge_frequency,26.85546875,15.625,81
SC4582,N2,spectral_edge_frequency,24.4140625,8.7890625,1158
SC4582,N3,spectral_edge_frequency,24.4140625,5.859375,435
SC4582,REM,spectral_edge_frequency,21.484375,6.34765625,639
SC4582,W,spectral_edge_frequency,38.0859375,10.25390625,5588
SC4591,N1,spectral_edge_frequency,21.97265625,11.71875,81
SC4591,N2,spectral_edge_frequency,19.04296875,8.7890625,1158
SC4591,N3,spectral_edge_frequency,16.6015625,6.34765625,435
SC4591,REM,spectral_edge_frequency,16.11328125,10.7421875,639
SC4591,W,spectral_edge_frequency,37.109375,12.20703125,6009
SC4592,N1,spectral_edge_frequency,16.11328125,11.71875,81
SC4592,N2,spectral_edge_frequency,14.16015625,6.8359375,1158
SC4592,N3,spectral_edge_frequency,17.578125,12.6953125,435
SC4592,REM,spectral_edge_frequency,15.625,4.8828125,639
SC4592,W,spectral_edge_frequency,30.2734375,10.25390625,3806
SC4601,N1,spectral_edge_frequency,11.71875,5.859375,81
SC4601,N2,spectral_edge_frequency,13.18359375,6.8359375,1158
SC4601,N3,spectral_edge_frequency,19.04296875,9.033203125,435
SC4601,REM,spectral_edge_frequency,14.6484375,6.8359375,639
SC4601,W,spectral_edge_frequency,26.85546875,13.18359375,5876
SC4602,N1,spectral_edge_frequency,16.11328125,14.16015625,81
SC4602,N2,spectral_edge_frequency,13.671875,6.34765625,1158
SC4602,N3,spectral_edge_frequency,11.71875,4.638671875,435
SC4602,REM,spectral_edge_frequency,13.18359375,4.39453125,639
SC4602,W,spectral_edge_frequency,33.203125,15.13671875,6009
SC4611,N1,spectral_edge_frequency,22.4609375,14.6484375,81
SC4611,N2,spectral_edge_frequency,18.5546875,10.25390625,1158
SC4611,N3,spectral_edge_frequency,17.578125,11.962890625,435
SC4611,REM,spectral_edge_frequency,18.06640625,7.8125,639
SC4611,W,spectral_edge_frequency,39.0625,11.23046875,5636
SC4612,N1,spectral_edge_frequency,28.80859375,13.671875,81
SC4612,N2,spectral_edge_frequency,19.04296875,15.13671875,1158
SC4612,N3,spectral_edge_frequency,25.390625,14.16015625,435
SC4612,REM,spectral_edge_frequency,15.13671875,8.7890625,639
SC4612,W,spectral_edge_frequency,34.1796875,15.625,5876
SC4621,N1,spectral_edge_frequency,14.6484375,6.34765625,81
SC4621,N2,spectral_edge_frequency,16.11328125,7.8125,1158
SC4621,N3,spectral_edge_frequency,17.578125,6.34765625,435
SC4621,REM,spectral_edge_frequency,14.6484375,4.39453125,639
SC4621,W,spectral_edge_frequency,35.64453125,20.5078125,5522
SC4622,N1,spectral_edge_frequency,22.94921875,10.25390625,81
SC4622,N2,spectral_edge_frequency,22.4609375,14.0380859375,1158
SC4622,N3,spectral_edge_frequency,24.4140625,13.18359375,435
SC4622,REM,spectral_edge_frequency,20.5078125,9.521484375,639
SC4622,W,spectral_edge_frequency,35.15625,17.578125,6009
SC4631,N1,spectral_edge_frequency,29.296875,18.5546875,81
SC4631,N2,spectral_edge_frequency,23.4375,9.27734375,1158
SC4631,N3,spectral_edge_frequency,26.3671875,9.033203125,435
SC4631,REM,spectral_edge_frequency,20.5078125,9.521484375,639
SC4631,W,spectral_edge_frequency,41.015625,5.859375,5960
SC4632,N1,spectral_edge_frequency,24.4140625,19.53125,81
SC4632,N2,spectral_edge_frequency,17.578125,11.71875,1158
SC4632,N3,spectral_edge_frequency,28.3203125,7.8125,435
SC4632,REM,spectral_edge_frequency,15.625,8.30078125,639
SC4632,W,spectral_edge_frequency,37.59765625,11.71875,6009
SC4641,N1,spectral_edge_frequency,19.04296875,10.7421875,81
SC4641,N2,spectral_edge_frequency,22.94921875,11.23046875,1158
SC4641,N3,spectral_edge_frequency,29.78515625,7.8125,435
SC4641,REM,spectral_edge_frequency,27.34375,11.23046875,639
SC4641,W,spectral_edge_frequency,32.71484375,10.7421875,5726
SC4642,N1,spectral_edge_frequency,22.94921875,11.23046875,81
SC4642,N2,spectral_edge_frequency,21.97265625,9.765625,1158
SC4642,N3,spectral_edge_frequency,16.6015625,13.916015625,435
SC4642,REM,spectral_edge_frequency,18.5546875,9.27734375,639
SC4642,W,spectral_edge_frequency,35.15625,12.20703125,6009
SC4651,N1,spectral_edge_frequency,19.04296875,16.11328125,81
SC4651,N2,spectral_edge_frequency,13.671875,8.1787109375,1158
SC4651,N3,spectral_edge_frequency,9.765625,3.41796875,435
SC4651,REM,spectral_edge_frequency,11.71875,6.34765625,639
SC4651,W,spectral_edge_frequency,35.64453125,14.16015625,6009
SC4652,N1,spectral_edge_frequency,22.94921875,19.53125,81
SC4652,N2,spectral_edge_frequency,15.13671875,19.04296875,1158
SC4652,N3,spectral_edge_frequency,28.80859375,11.23046875,435
SC4652,REM,spectral_edge_frequency,16.11328125,12.20703125,639
SC4652,W,spectral_edge_frequency,38.0859375,13.18359375,6009
SC4661,N1,spectral_edge_frequency,34.66796875,8.7890625,81
SC4661,N2,spectral_edge_frequency,34.66796875,7.8125,1158
SC4661,N3,spectral_edge_frequency,33.69140625,4.8828125,435
SC4661,REM,spectral_edge_frequency,35.64453125,5.37109375,639
SC4661,W,spectral_edge_frequency,41.015625,5.37109375,5906
SC4662,N1,spectral_edge_frequency,22.4609375,8.7890625,81
SC4662,N2,spectral_edge_frequency,25.87890625,13.18359375,1158
SC4662,N3,spectral_edge_frequency,19.53125,13.671875,435
SC4662,REM,spectral_edge_frequency,21.484375,8.7890625,639
SC4662,W,spectral_edge_frequency,37.109375,8.7890625,6009
SC4671,N1,spectral_edge_frequency,19.04296875,6.34765625,81
SC4671,N2,spectral_edge_frequency,16.6015625,6.34765625,1158
SC4671,N3,spectral_edge_frequency,19.04296875,9.27734375,435
SC4671,REM,spectral_edge_frequency,21.484375,6.34765625,639
SC4671,W,spectral_edge_frequency,38.0859375,11.23046875,6009
SC4672,N1,spectral_edge_frequency,16.11328125,22.94921875,81
SC4672,N2,spectral_edge_frequency,16.6015625,10.25390625,1158
SC4672,N3,spectral_edge_frequency,21.484375,8.30078125,435
SC4672,REM,spectral_edge_frequency,15.13671875,9.033203125,639
SC4672,W,spectral_edge_frequency,34.1796875,12.6953125,5426
SC4701,N1,spectral_edge_frequency,10.25390625,10.7421875,81
SC4701,N2,spectral_edge_frequency,19.04296875,14.6484375,1158
SC4701,N3,spectral_edge_frequency,10.25390625,7.080078125,435
SC4701,REM,spectral_edge_frequency,17.08984375,12.6953125,639
SC4701,W,spectral_edge_frequency,42.48046875,1.953125,5726
SC4702,N1,spectral_edge_frequency,21.97265625,24.4140625,81
SC4702,N2,spectral_edge_frequency,16.6015625,14.16015625,1158
SC4702,N3,spectral_edge_frequency,18.06640625,5.859375,435
SC4702,REM,spectral_edge_frequency,17.08984375,14.16015625,639
SC4702,W,spectral_edge_frequency,42.48046875,2.44140625,5558
SC4711,N1,spectral_edge_frequency,20.99609375,9.765625,81
SC4711,N2,spectral_edge_frequency,26.3671875,12.20703125,1158
SC4711,N3,spectral_edge_frequency,22.94921875,8.7890625,435
SC4711,REM,spectral_edge_frequency,26.3671875,8.7890625,639
SC4711,W,spectral_edge_frequency,41.50390625,5.859375,5876
SC4712,N1,spectral_edge_frequency,25.390625,11.71875,81
SC4712,N2,spectral_edge_frequency,15.13671875,10.25390625,1158
SC4712,N3,spectral_edge_frequency,19.04296875,14.404296875,435
SC4712,REM,spectral_edge_frequency,15.625,9.27734375,639
SC4712,W,spectral_edge_frequency,39.0625,8.30078125,6009
SC4721,N1,spectral_edge_frequency,38.0859375,11.71875,81
SC4721,N2,spectral_edge_frequency,28.3203125,12.6953125,1158
SC4721,N3,spectral_edge_frequency,25.390625,10.498046875,435
SC4721,REM,spectral_edge_frequency,22.94921875,10.25390625,639
SC4721,W,spectral_edge_frequency,41.015625,3.90625,4712
SC4722,N1,spectral_edge_frequency,17.578125,9.27734375,81
SC4722,N2,spectral_edge_frequency,17.08984375,10.25390625,1158
SC4722,N3,spectral_edge_frequency,22.94921875,20.5078125,435
SC4722,REM,spectral_edge_frequency,17.08984375,13.18359375,639
SC4722,W,spectral_edge_frequency,38.0859375,9.765625,5924
SC4731,N1,spectral_edge_frequency,14.16015625,9.765625,81
SC4731,N2,spectral_edge_frequency,13.671875,6.34765625,1158
SC4731,N3,spectral_edge_frequency,17.578125,8.30078125,435
SC4731,REM,spectral_edge_frequency,15.625,5.859375,639
SC4731,W,spectral_edge_frequency,36.1328125,16.6015625,6009
SC4732,N1,spectral_edge_frequency,15.625,8.30078125,81
SC4732,N2,spectral_edge_frequency,14.6484375,6.8359375,1158
SC4732,N3,spectral_edge_frequency,13.671875,4.39453125,435
SC4732,REM,spectral_edge_frequency,15.13671875,6.34765625,639
SC4732,W,spectral_edge_frequency,35.64453125,15.625,5246
SC4741,N1,spectral_edge_frequency,23.92578125,12.6953125,81
SC4741,N2,spectral_edge_frequency,28.80859375,12.20703125,1158
SC4741,N3,spectral_edge_frequency,21.97265625,11.23046875,435
SC4741,REM,spectral_edge_frequency,30.2734375,8.30078125,639
SC4741,W,spectral_edge_frequency,37.109375,11.23046875,5756
SC4742,N1,spectral_edge_frequency,32.71484375,9.27734375,81
SC4742,N2,spectral_edge_frequency,29.296875,10.25390625,1158
SC4742,N3,spectral_edge_frequency,18.06640625,16.6015625,435
SC4742,REM,spectral_edge_frequency,30.76171875,9.27734375,639
SC4742,W,spectral_edge_frequency,34.66796875,12.20703125,5636
SC4751,N1,spectral_edge_frequency,29.78515625,15.625,81
SC4751,N2,spectral_edge_frequency,33.69140625,14.16015625,1158
SC4751,N3,spectral_edge_frequency,19.53125,7.32421875,435
SC4751,REM,spectral_edge_frequency,32.71484375,18.06640625,639
SC4751,W,spectral_edge_frequency,35.15625,14.6484375,5726
SC4752,N1,spectral_edge_frequency,28.3203125,15.13671875,81
SC4752,N2,spectral_edge_frequency,25.390625,18.5546875,1158
SC4752,N3,spectral_edge_frequency,16.11328125,4.8828125,435
SC4752,REM,spectral_edge_frequency,22.4609375,17.08984375,639
SC4752,W,spectral_edge_frequency,36.62109375,11.71875,5096
SC4761,N1,spectral_edge_frequency,31.25,17.08984375,81
SC4761,N2,spectral_edge_frequency,32.2265625,18.06640625,1158
SC4761,N3,spectral_edge_frequency,29.78515625,17.578125,435
SC4761,REM,spectral_edge_frequency,33.203125,17.08984375,639
SC4761,W,spectral_edge_frequency,40.0390625,7.8125,5576
SC4762,N1,spectral_edge_frequency,29.78515625,15.13671875,81
SC4762,N2,spectral_edge_frequency,32.71484375,13.671875,1158
SC4762,N3,spectral_edge_frequency,31.73828125,23.4375,435
SC4762,REM,spectral_edge_frequency,27.83203125,3.41796875,639
SC4762,W,spectral_edge_frequency,32.2265625,13.18359375,6009
SC4771,N1,spectral_edge_frequency,28.3203125,2.9296875,81
SC4771,N2,spectral_edge_frequency,26.3671875,10.7421875,1158
SC4771,N3,spectral_edge_frequency,24.4140625,11.71875,435
SC4771,REM,spectral_edge_frequency,19.53125,12.20703125,639
SC4771,W,spectral_edge_frequency,40.0390625,6.8359375,5954
SC4772,N1,spectral_edge_frequency,36.1328125,12.6953125,81
SC4772,N2,spectral_edge_frequency,25.87890625,17.08984375,1158
SC4772,N3,spectral_edge_frequency,32.2265625,15.13671875,435
SC4772,REM,spectral_edge_frequency,20.01953125,11.23046875,639
SC4772,W,spectral_edge_frequency,39.55078125,7.32421875,4412
SC4801,N1,spectral_edge_frequency,20.01953125,18.06640625,81
SC4801,N2,spectral_edge_frequency,15.625,13.18359375,1158
SC4801,N3,spectral_edge_frequency,18.5546875,17.822265625,435
SC4801,REM,spectral_edge_frequency,11.23046875,2.44140625,639
SC4801,W,spectral_edge_frequency,31.25,11.71875,6008
SC4802,N1,spectral_edge_frequency,27.34375,16.6015625,81
SC4802,N2,spectral_edge_frequency,19.04296875,14.6484375,1158
SC4802,N3,spectral_edge_frequency,27.34375,16.357421875,435
SC4802,REM,spectral_edge_frequency,17.578125,12.939453125,639
SC4802,W,spectral_edge_frequency,34.66796875,10.7421875,6009
SC4811,N1,spectral_edge_frequency,13.671875,14.6484375,81
SC4811,N2,spectral_edge_frequency,15.13671875,7.8125,1158
SC4811,N3,spectral_edge_frequency,12.6953125,3.41796875,435
SC4811,REM,spectral_edge_frequency,15.625,6.8359375,639
SC4811,W,spectral_edge_frequency,30.2734375,10.25390625,4892
SC4812,N1,spectral_edge_frequency,34.66796875,17.08984375,81
SC4812,N2,spectral_edge_frequency,23.4375,20.01953125,1158
SC4812,N3,spectral_edge_frequency,18.06640625,20.5078125,435
SC4812,REM,spectral_edge_frequency,14.6484375,12.20703125,639
SC4812,W,spectral_edge_frequency,38.0859375,8.30078125,4934
SC4821,N1,spectral_edge_frequency,23.4375,21.97265625,81
SC4821,N2,spectral_edge_frequency,15.625,10.25390625,1158
SC4821,N3,spectral_edge_frequency,20.01953125,8.7890625,435
SC4821,REM,spectral_edge_frequency,14.6484375,5.859375,639
SC4821,W,spectral_edge_frequency,35.64453125,11.23046875,5852
SC4822,N1,spectral_edge_frequency,17.08984375,29.296875,81
SC4822,N2,spectral_edge_frequency,17.578125,12.20703125,1158
SC4822,N3,spectral_edge_frequency,18.5546875,23.681640625,435
SC4822,REM,spectral_edge_frequency,14.6484375,2.9296875,639
SC4822,W,spectral_edge_frequency,29.78515625,13.18359375,6009
ST7011,N1,spectral_edge_frequency,23.92578125,17.578125,222
ST7011,N2,spectral_edge_frequency,21.97265625,12.6953125,1059
ST7011,N3,spectral_edge_frequency,22.94921875,10.7421875,852
ST7011,REM,spectral_edge_frequency,20.01953125,8.30078125,477
ST7011,W,spectral_edge_frequency,20.263671875,20.01953125,222
ST7012,N1,spectral_edge_frequency,21.484375,13.18359375,222
ST7012,N2,spectral_edge_frequency,23.4375,13.671875,1059
ST7012,N3,spectral_edge_frequency,17.578125,8.30078125,852
ST7012,REM,spectral_edge_frequency,16.11328125,8.7890625,477
ST7012,W,spectral_edge_frequency,26.85546875,20.01953125,222
ST7021,N1,spectral_edge_frequency,20.99609375,13.0615234375,222
ST7021,N2,spectral_edge_frequency,18.06640625,9.27734375,1059
ST7021,N3,spectral_edge_frequency,13.18359375,2.44140625,852
ST7021,REM,spectral_edge_frequency,17.08984375,7.8125,477
ST7021,W,spectral_edge_frequency,34.1796875,20.3857421875,222
ST7022,N1,spectral_edge_frequency,25.87890625,9.765625,222
ST7022,N2,spectral_edge_frequency,15.13671875,2.44140625,1059
ST7022,N3,spectral_edge_frequency,12.20703125,2.9296875,852
ST7022,REM,spectral_edge_frequency,20.99609375,6.34765625,477
ST7022,W,spectral_edge_frequency,30.517578125,11.474609375,222
ST7041,N1,spectral_edge_frequency,18.06640625,7.32421875,222
ST7041,N2,spectral_edge_frequency,17.578125,8.7890625,1059
ST7041,N3,spectral_edge_frequency,13.427734375,7.8125,852
ST7041,REM,spectral_edge_frequency,16.6015625,5.37109375,477
ST7041,W,spectral_edge_frequency,19.53125,12.5732421875,222
ST7042,N1,spectral_edge_frequency,17.578125,6.8359375,222
ST7042,N2,spectral_edge_frequency,17.08984375,7.8125,1059
ST7042,N3,spectral_edge_frequency,14.16015625,6.34765625,852
ST7042,REM,spectral_edge_frequency,17.578125,5.37109375,477
ST7042,W,spectral_edge_frequency,19.04296875,14.404296875,222
ST7051,N1,spectral_edge_frequency,15.625,11.71875,222
ST7051,N2,spectral_edge_frequency,15.13671875,6.8359375,1059
ST7051,N3,spectral_edge_frequency,13.671875,5.37109375,852
ST7051,REM,spectral_edge_frequency,14.6484375,4.8828125,477
ST7051,W,spectral_edge_frequency,20.01953125,15.13671875,222
ST7052,N1,spectral_edge_frequency,20.99609375,16.6015625,222
ST7052,N2,spectral_edge_frequency,16.6015625,8.7890625,1059
ST7052,N3,spectral_edge_frequency,13.671875,4.0283203125,852
ST7052,REM,spectral_edge_frequency,18.06640625,7.32421875,477
ST7052,W,spectral_edge_frequency,16.6015625,15.5029296875,222
ST7061,N1,spectral_edge_frequency,18.5546875,11.1083984375,222
ST7061,N2,spectral_edge_frequency,17.08984375,6.8359375,1059
ST7061,N3,spectral_edge_frequency,14.6484375,1.953125,852
ST7061,REM,spectral_edge_frequency,15.625,1.46484375,477
ST7061,W,spectral_edge_frequency,22.4609375,10.25390625,222
ST7062,N1,spectral_edge_frequency,19.04296875,8.7890625,222
ST7062,N2,spectral_edge_frequency,16.6015625,5.859375,1059
ST7062,N3,spectral_edge_frequency,15.625,4.39453125,852
ST7062,REM,spectral_edge_frequency,16.11328125,5.859375,477
ST7062,W,spectral_edge_frequency,23.4375,9.6435546875,222
ST7071,N1,spectral_edge_frequency,23.92578125,22.4609375,213
ST7071,N2,spectral_edge_frequency,20.99609375,14.2822265625,1056
ST7071,N3,spectral_edge_frequency,13.671875,9.27734375,852
ST7071,REM,spectral_edge_frequency,24.4140625,26.85546875,477
ST7071,W,spectral_edge_frequency,23.92578125,17.578125,147
ST7072,N1,spectral_edge_frequency,19.53125,13.18359375,213
ST7072,N2,spectral_edge_frequency,16.6015625,8.9111328125,1056
ST7072,N3,spectral_edge_frequency,13.671875,2.44140625,852
ST7072,REM,spectral_edge_frequency,18.06640625,7.8125,477
ST7072,W,spectral_edge_frequency,23.92578125,14.6484375,147
ST7081,N1,spectral_edge_frequency,18.06640625,11.71875,222
ST7081,N2,spectral_edge_frequency,16.11328125,6.8359375,1059
ST7081,N3,spectral_edge_frequency,18.06640625,12.6953125,852
ST7081,REM,spectral_edge_frequency,16.11328125,6.34765625,477
ST7081,W,spectral_edge_frequency,16.357421875,8.7890625,222
ST7082,N1,spectral_edge_frequency,21.240234375,12.20703125,222
ST7082,N2,spectral_edge_frequency,16.11328125,8.7890625,1059
ST7082,N3,spectral_edge_frequency,15.13671875,12.6953125,852
ST7082,REM,spectral_edge_frequency,17.08984375,7.32421875,477
ST7082,W,spectral_edge_frequency,26.3671875,18.4326171875,222
ST7091,N1,spectral_edge_frequency,24.4140625,10.25390625,222
ST7091,N2,spectral_edge_frequency,20.5078125,11.23046875,1059
ST7091,N3,spectral_edge_frequency,18.798828125,11.23046875,852
ST7091,REM,spectral_edge_frequency,17.578125,7.32421875,477
ST7091,W,spectral_edge_frequency,28.3203125,11.5966796875,222
ST7092,N1,spectral_edge_frequency,27.34375,12.5732421875,222
ST7092,N2,spectral_edge_frequency,24.90234375,8.30078125,1059
ST7092,N3,spectral_edge_frequency,19.04296875,13.671875,852
ST7092,REM,spectral_edge_frequency,19.04296875,12.20703125,477
ST7092,W,spectral_edge_frequency,33.203125,20.99609375,222
ST7101,N1,spectral_edge_frequency,15.13671875,15.5029296875,222
ST7101,N2,spectral_edge_frequency,14.16015625,5.859375,1059
ST7101,N3,spectral_edge_frequency,13.671875,6.34765625,852
ST7101,REM,spectral_edge_frequency,14.6484375,4.39453125,477
ST7101,W,spectral_edge_frequency,16.11328125,11.23046875,222
ST7102,N1,spectral_edge_frequency,20.01953125,11.71875,222
ST7102,N2,spectral_edge_frequency,18.5546875,9.033203125,1059
ST7102,N3,spectral_edge_frequency,12.6953125,6.34765625,852
ST7102,REM,spectral_edge_frequency,17.08984375,6.34765625,477
ST7102,W,spectral_edge_frequency,17.578125,11.23046875,222
ST7111,N1,spectral_edge_frequency,18.5546875,6.34765625,222
ST7111,N2,spectral_edge_frequency,17.578125,6.34765625,1059
ST7111,N3,spectral_edge_frequency,13.671875,7.32421875,852
ST7111,REM,spectral_edge_frequency,18.06640625,5.37109375,477
ST7111,W,spectral_edge_frequency,18.5546875,9.27734375,222
ST7112,N1,spectral_edge_frequency,18.5546875,7.8125,222
ST7112,N2,spectral_edge_frequency,14.6484375,4.638671875,1059
ST7112,N3,spectral_edge_frequency,15.13671875,5.0048828125,852
ST7112,REM,spectral_edge_frequency,17.578125,5.37109375,477
ST7112,W,spectral_edge_frequency,16.845703125,9.27734375,222
ST7121,N1,spectral_edge_frequency,14.6484375,7.6904296875,222
ST7121,N2,spectral_edge_frequency,13.671875,2.44140625,1059
ST7121,N3,spectral_edge_frequency,13.18359375,1.46484375,852
ST7121,REM,spectral_edge_frequency,14.6484375,3.41796875,477
ST7121,W,spectral_edge_frequency,16.11328125,12.20703125,222
ST7122,N1,spectral_edge_frequency,20.5078125,13.671875,222
ST7122,N2,spectral_edge_frequency,15.13671875,6.8359375,1059
ST7122,N3,spectral_edge_frequency,13.18359375,2.9296875,852
ST7122,REM,spectral_edge_frequency,16.11328125,9.27734375,477
ST7122,W,spectral_edge_frequency,18.798828125,8.7890625,222
ST7131,N1,spectral_edge_frequency,15.13671875,22.4609375,215
ST7131,N2,spectral_edge_frequency,14.16015625,7.568359375,1059
ST7131,N3,spectral_edge_frequency,13.18359375,7.8125,852
ST7131,REM,spectral_edge_frequency,14.16015625,7.32421875,477
ST7131,W,spectral_edge_frequency,18.798828125,17.4560546875,162
ST7132,N1,spectral_edge_frequency,20.01953125,28.3203125,210
ST7132,N2,spectral_edge_frequency,13.671875,8.30078125,1011
ST7132,N3,spectral_edge_frequency,13.671875,5.37109375,852
ST7132,REM,spectral_edge_frequency,11.71875,10.7421875,477
ST7132,W,spectral_edge_frequency,16.6015625,15.625,147
ST7141,N1,spectral_edge_frequency,17.578125,21.97265625,213
ST7141,N2,spectral_edge_frequency,16.11328125,7.8125,1059
ST7141,N3,spectral_edge_frequency,14.16015625,3.90625,852
ST7141,REM,spectral_edge_frequency,14.6484375,7.8125,477
ST7141,W,spectral_edge_frequency,22.4609375,19.53125,159
ST7142,N1,spectral_edge_frequency,18.06640625,6.34765625,213
ST7142,N2,spectral_edge_frequency,16.11328125,5.859375,1059
ST7142,N3,spectral_edge_frequency,14.16015625,4.8828125,852
ST7142,REM,spectral_edge_frequency,18.5546875,6.8359375,477
ST7142,W,spectral_edge_frequency,18.06640625,15.625,149
ST7151,N1,spectral_edge_frequency,15.13671875,33.5693359375,222
ST7151,N2,spectral_edge_frequency,20.01953125,20.99609375,1059
ST7151,N3,spectral_edge_frequency,24.90234375,30.2734375,852
ST7151,REM,spectral_edge_frequency,11.71875,4.8828125,477
ST7151,W,spectral_edge_frequency,15.625,31.25,222
ST7152,N1,spectral_edge_frequency,15.625,4.39453125,222
ST7152,N2,spectral_edge_frequency,14.6484375,2.9296875,1059
ST7152,N3,spectral_edge_frequency,13.18359375,3.41796875,852
ST7152,REM,spectral_edge_frequency,15.625,14.16015625,477
ST7152,W,spectral_edge_frequency,20.751953125,18.4326171875,222
ST7161,N1,spectral_edge_frequency,22.216796875,9.1552734375,222
ST7161,N2,spectral_edge_frequency,20.99609375,10.25390625,1059
ST7161,N3,spectral_edge_frequency,17.822265625,10.25390625,852
